refcat,refcat_parcela,municipio,sigla_via,via,planta,puerta,escalera,clase_bien,uso,clave_uso,valor_catastral_eur,valor_suelo_eur,valor_construccion_eur,base_liquidable_eur,tipo_impositivo,cuota_ibi_eur,exento,bonificado,tasa_basura_eur,tasa_basura_registros,tiene_padron_tasas
4820951UK5342S0001TZ,4820951UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0005,OD,OS,T,UR,Residencial,V,19019.27,3688.24,15331.03,19019.27,0.42,79.88,N,,50.00,1,1
4624704UK5342S0001ZZ,4624704UK5342S,SAN ROMAN DE LOS MONTES,CL,ISLA MALLORCA 0001,00,01,,UR,Residencial,V,24707.59,2880.33,21827.26,24707.59,0.42,103.77,N,,50.00,1,1
4915906UK5341N0001HL,4915906UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SH 0042,OD,OS,T,UR,Residencial,V,60713.96,14767.08,45946.88,60713.96,0.42,255.00,N,,50.00,1,1
2369403UK5326N0001WR,2369403UK5326N,SAN ROMAN DE LOS MONTES,CL,ERAS 0005,OD,OS,T,UR,Residencial,V,23120.14,6333.96,16786.18,23120.14,0.42,97.10,N,,50.00,1,1
3834505UK5333S0001TA,3834505UK5333S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0307,OD,OS,T,UR,Residencial,V,62004.48,17551.20,44453.28,62004.48,0.42,260.42,N,,50.00,1,1
3853804UK5335S0001RX,3853804UK5335S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0252,OD,OS,T,UR,Residencial,V,43670.54,11240.40,32430.14,43670.54,0.42,183.42,N,,50.00,1,1
5218313UK5351N0001BM,5218313UK5351N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SH 0003,OD,OS,T,UR,Residencial,V,91629.48,20310.02,71319.46,91629.48,0.42,384.84,N,,50.00,1,1
2371212UK5327S0001BY,2371212UK5327S,SAN ROMAN DE LOS MONTES,CL,VIRGEN DEL BUEN CAMINO 0018,OD,OS,T,UR,Residencial,V,11039.24,1483.09,9556.15,11039.24,0.42,46.36,N,,50.00,1,1
2370405UK5327S0001PY,2370405UK5327S,SAN ROMAN DE LOS MONTES,CL,REINA SOFIA 0016,00,01,,UR,Residencial,V,18104.61,3688.24,14416.37,18104.61,0.42,76.04,N,,50.00,1,1
4821301UK5342S0001HZ,4821301UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SD 0031,OD,OS,T,UR,Residencial,V,36553.17,19979.84,16573.33,36553.17,0.42,153.52,N,,50.00,1,1
4920602UK5342S0001QZ,4920602UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SE 0024,OD,OS,T,UR,Residencial,V,62597.72,18237.55,44360.17,62597.72,0.42,262.91,N,,50.00,1,1
2372624UK5327S0001UY,2372624UK5327S,SAN ROMAN DE LOS MONTES,CL,DR LOPEZ TIMONEDA 0012,OD,OS,T,UR,Residencial,V,46643.95,6752.05,39891.90,46643.95,0.42,195.90,N,,50.00,1,1
2370432UK5327S0001AY,2370432UK5327S,SAN ROMAN DE LOS MONTES,CL,GRANADILLO 0014,OD,OS,T,UR,Residencial,V,19928.77,1760.20,18168.57,19928.77,0.42,83.70,N,,50.00,1,1
4331422UK5343S0001MG,4331422UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0093,OD,OS,T,UR,Residencial,V,63158.36,14448.15,48710.21,63158.36,0.42,265.27,N,,50.00,1,1
5126916UK5352N0001SJ,5126916UK5352N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0003,OD,OS,T,UR,Residencial,V,48341.81,14050.52,34291.29,48341.81,0.42,203.04,N,,50.00,1,1
4556414UK5345N0001AK,4556414UK5345N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0405,OD,OS,T,UR,Residencial,V,37059.75,10604.61,26455.14,37059.75,0.42,155.65,N,,50.00,1,1
4149113UK5344N0001WQ,4149113UK5344N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0379,OD,OS,T,UR,Residencial,V,60320.81,17443.69,42877.12,60320.81,0.42,253.35,N,,50.00,1,1
4334929UK5343S0001YG,4334929UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0331,OD,OS,T,UR,Residencial,V,175875.72,25882.72,149993.00,175875.72,0.42,738.68,N,,50.00,1,1
2471505UK5327S0001AY,2471505UK5327S,SAN ROMAN DE LOS MONTES,CL,OLIVILLA 0023,OD,OS,T,UR,Residencial,V,69503.45,5084.86,64418.59,69503.45,0.42,291.91,N,,50.00,1,1
3156917UK5335N0001IF,3156917UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 6R 0113,OD,OS,T,UR,Residencial,V,51455.28,16010.55,35444.73,51455.28,0.42,216.11,N,,50.00,1,1
3828624UK5332N0001LO,3828624UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S3 0160,OD,OS,T,UR,Residencial,V,74447.25,14630.09,59817.16,74447.25,0.42,312.68,N,,50.00,1,1
4722429UK5342S0001QZ,4722429UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SC 0062,OD,OS,T,UR,Residencial,V,58691.14,16973.00,41718.14,58691.14,0.42,246.50,N,,,0,0
4224919UK5342S0001IZ,4224919UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S1 0039,OD,OS,T,UR,Residencial,V,78817.05,14285.86,64531.19,78817.05,0.42,331.03,N,,50.00,1,1
4617814UK5341N0001XL,4617814UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SF 0005,OD,OS,T,UR,Residencial,V,55777.87,16340.73,39437.14,55777.87,0.42,234.27,N,,50.00,1,1
4452417UK5345S0001EE,4452417UK5345S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0392,OD,OS,T,UR,Residencial,V,59766.54,15272.91,44493.63,59766.54,0.42,251.02,N,,,0,0
3317522UK5331N0001BG,3317522UK5331N,SAN ROMAN DE LOS MONTES,CL,CABO DE SAN ROQUE 0159,OD,OS,T,UR,Residencial,V,61691.23,14354.69,47336.54,61691.23,0.42,259.10,N,,50.00,1,1
2269702UK5326N0001DR,2269702UK5326N,SAN ROMAN DE LOS MONTES,CL,JARDINES 0002,OD,OS,T,UR,Residencial,V,35710.07,6010.47,29699.60,35710.07,0.42,149.98,N,,50.00,1,1
2469919UK5326N0001HR,2469919UK5326N,SAN ROMAN DE LOS MONTES,CL,CAMINO 0001,OD,OS,T,UR,Residencial,V,49948.89,7376.50,42572.39,49948.89,0.42,209.79,N,,50.00,1,1
2368628UK5326N0001GR,2368628UK5326N,SAN ROMAN DE LOS MONTES,CL,LOS ROSALES 0014,OD,OS,T,UR,Residencial,V,37068.75,5237.69,31831.06,37068.75,0.42,155.69,N,,50.00,1,1
2372641UK5327S0001FY,2372641UK5327S,SAN ROMAN DE LOS MONTES,CL,SAN LUIS GONZAGA 0019,OD,OS,T,UR,Residencial,V,13270.12,2266.78,11003.34,13270.12,0.42,55.73,N,,50.00,1,1
2571304UK5327S0001OY,2571304UK5327S,SAN ROMAN DE LOS MONTES,CL,OLIVILLA 0012,OD,OS,T,UR,Residencial,V,84990.42,23210.60,61779.82,84990.42,0.42,356.96,N,,50.00,1,1
2473122UK5327S0001SY,2473122UK5327S,SAN ROMAN DE LOS MONTES,CL,ERA EMPEDRADA 0016,OD,OS,T,UR,Residencial,V,50834.54,6097.90,44736.64,50834.54,0.42,213.51,N,,50.00,1,1
2473112UK5327S0001KY,2473112UK5327S,SAN ROMAN DE LOS MONTES,CL,HINOJOSA 0025,OD,OS,T,UR,Residencial,V,52619.45,6245.42,46374.03,52619.45,0.42,221.00,N,,50.00,1,1
4816814UK5341N0001QL,4816814UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0007,OD,OS,T,UR,Residencial,V,60091.14,13811.64,46279.50,60091.14,0.42,252.38,N,,50.00,1,1
4421138UK5342S0001HZ,4421138UK5342S,SAN ROMAN DE LOS MONTES,AV,PLAYA 0056,OD,OS,T,UR,Residencial,V,36107.67,2704.69,33402.98,36107.67,0.42,151.65,N,,50.00,1,1
4719434UK5341N0001LL,4719434UK5341N,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0077,OD,OS,T,UR,Residencial,V,15294.66,4692.84,10601.82,15294.66,0.42,64.24,N,,50.00,1,1
4331412UK5343S0001YG,4331412UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0032,OD,OS,T,UR,Residencial,V,133801.25,29369.86,104431.39,133801.25,0.42,561.97,N,,50.00,1,1
3222408UK5332S0001IJ,3222408UK5332S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0227,OD,OS,T,UR,Residencial,V,47882.64,14590.75,33291.89,47882.64,0.42,201.11,N,,50.00,1,1
3222438UK5332S0001DJ,3222438UK5332S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0237,OD,OS,T,UR,Residencial,V,85159.87,19011.75,66148.12,85159.87,0.42,357.67,N,,50.00,1,1
5421507UK5352S0001IW,5421507UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0010,OD,OS,T,UR,Residencial,V,45713.50,16490.61,29222.89,45713.50,0.42,192.00,N,,50.00,1,1
2371606UK5327S0001OY,2371606UK5327S,SAN ROMAN DE LOS MONTES,CL,REINA SOFIA 0013,OD,OS,T,UR,Residencial,V,19868.97,3639.06,16229.91,19868.97,0.42,83.45,N,,50.00,1,1
5123910UK5352S0001SW,5123910UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0068,OD,OS,T,UR,Residencial,V,65377.77,14387.71,50990.06,65377.77,0.42,274.59,N,,50.00,1,1
4820920UK5342S0001FZ,4820920UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0020,OD,OS,T,UR,Residencial,V,16285.31,3407.23,12878.08,16285.31,0.42,68.40,N,,50.00,1,1
5020409UK5352S0001EW,5020409UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SE 0036,OD,OS,T,UR,Residencial,V,37721.48,11184.19,26537.29,37721.48,0.42,158.43,N,,50.00,1,1
2670125UK5327S0001IY,2670125UK5327S,SAN ROMAN DE LOS MONTES,CL,ABAJO 0019,OD,OS,T,UR,Residencial,V,16394.93,2176.04,14218.89,16394.93,0.42,68.86,N,,50.00,1,1
3421102UK5332S0001DJ,3421102UK5332S,SAN ROMAN DE LOS MONTES,CL,CABO DE SAN ROQUE 0150,OD,OS,T,UR,Residencial,V,94220.33,13154.78,81065.55,94220.33,0.42,395.73,N,,50.00,1,1
4719401UK5341N0001PL,4719401UK5341N,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0068,OD,OS,T,UR,Residencial,V,28497.22,7868.28,20628.94,28497.22,0.42,119.69,N,,50.00,1,1
4331414UK5343S0001QG,4331414UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0035,OD,OS,T,UR,Residencial,V,102925.99,15736.57,87189.42,102925.99,0.42,432.29,N,,50.00,1,1
5421553UK5352S0001AW,5421553UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0059,OD,OS,T,UR,Residencial,V,46999.70,14443.92,32555.78,46999.70,0.42,197.40,N,,50.00,1,1
3252617UK5335S0001FX,3252617UK5335S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 6R 0100,OD,OS,T,UR,Residencial,V,110093.19,16509.35,93583.84,110093.19,0.42,462.39,N,,50.00,1,1
4719724UK5341N0001FL,4719724UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SE 0004,OD,OS,T,UR,Residencial,V,65547.40,17464.78,48082.62,65547.40,0.42,275.30,N,,50.00,1,1
5126910UK5352N0001RJ,5126910UK5352N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0038,OD,OS,T,UR,Residencial,V,54442.92,14696.84,39746.08,54442.92,0.42,228.66,N,,50.00,1,1
4722410UK5342S0001KZ,4722410UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SC 0043,OD,OS,T,UR,Residencial,V,65659.12,18054.92,47604.20,65659.12,0.42,275.77,N,,50.00,1,1
5018520UK5351N0001AM,5018520UK5351N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SG 0023,OD,OS,T,UR,Residencial,V,91698.61,16734.16,74964.45,91698.61,0.42,385.13,N,,,0,0
5020401UK5352S0001MW,5020401UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SE 0028,OD,OS,T,UR,Residencial,V,181267.06,32286.70,148980.36,181267.06,0.42,761.32,N,,,0,0
4520502UK5342S0001YZ,4520502UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SD 0016,OD,OS,T,UR,Residencial,V,55335.77,15062.14,40273.63,55335.77,0.42,232.41,N,,50.00,1,1
4520507UK5342S0001TZ,4520507UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SD 0021,OD,OS,T,UR,Residencial,V,64637.06,13432.29,51204.77,64637.06,0.42,271.48,N,,50.00,1,1
4331427UK5343S0001XG,4331427UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0057,OD,OS,T,UR,Residencial,V,75224.87,14074.38,61150.49,75224.87,0.42,315.94,N,,50.00,1,1
3737421UK5333N0001XE,3737421UK5333N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0213,OD,OS,T,UR,Residencial,V,35768.55,15574.28,20194.27,35768.55,0.42,150.23,N,,50.00,1,1
3853818UK5335S0001AX,3853818UK5335S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0247,OD,OS,T,UR,Residencial,V,50167.55,14482.56,35684.99,50167.55,0.42,210.70,N,,50.00,1,1
2170802UK5327S0001GY,2170802UK5327S,SAN ROMAN DE LOS MONTES,CL,TALAVERA 0004,OD,OS,T,UR,Residencial,V,116426.11,27451.20,88974.91,116426.11,0.42,488.99,N,,50.00,1,1
4218811UK5341N0001OL,4218811UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SB 0022,OD,OS,T,UR,Residencial,V,89762.41,18659.07,71103.34,89762.41,0.42,377.00,N,,50.00,1,1
3615301UK5331N0001RG,3615301UK5331N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0276,OD,OS,T,UR,Residencial,V,111257.20,25554.23,85702.97,111257.20,0.42,467.28,N,,50.00,1,1
2368673UK5326N0001OR,2368673UK5326N,SAN ROMAN DE LOS MONTES,CL,LOS CLAVELES 0028,OD,OS,T,UR,Residencial,V,44751.27,5709.95,39041.32,44751.27,0.42,187.96,N,,50.00,1,1
2469914UK5326N0001JR,2469914UK5326N,SAN ROMAN DE LOS MONTES,CL,LOS CEREALES 0015,OD,OS,T,UR,Residencial,V,47276.73,6498.35,40778.38,47276.73,0.42,198.56,N,,50.00,1,1
2469917UK5326N0001ZR,2469917UK5326N,SAN ROMAN DE LOS MONTES,AV,SERRANILLOS 0014,OD,OS,T,UR,Residencial,V,70708.38,7903.40,62804.98,70708.38,0.42,296.98,N,,50.00,1,1
2368621UK5326N0005WI,2368621UK5326N,SAN ROMAN DE LOS MONTES,CL,CAMINO 0008,01,C,,UR,Residencial,V,26613.47,1417.30,25196.17,26613.47,0.42,111.78,N,,50.00,1,1
2469934UK5326N0001TR,2469934UK5326N,SAN ROMAN DE LOS MONTES,AV,SERRANILLOS 0018,OD,OS,T,UR,Residencial,V,69531.24,8178.55,61352.69,69531.24,0.42,292.03,N,,50.00,1,1
5421557UK5352S0001QW,5421557UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0055,OD,OS,T,UR,Residencial,V,60523.65,16115.94,44407.71,60523.65,0.42,254.20,N,,50.00,1,1
2270411UK5327S0001XY,2270411UK5327S,SAN ROMAN DE LOS MONTES,CL,GRANADILLO 0017,OD,OS,T,UR,Residencial,V,10386.74,6010.47,4376.27,10386.74,0.42,43.62,N,,,0,0
5421544UK5352S0001EW,5421544UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0043,OD,OS,T,UR,Residencial,V,75739.19,18031.48,57707.71,75739.19,0.42,318.10,N,,50.00,1,1
3532310UK5333S0001YA,3532310UK5333S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0329,OD,OS,T,UR,Residencial,V,69972.24,15234.96,54737.28,69972.24,0.42,293.88,N,,50.00,1,1
2371604UK5327S0001FY,2371604UK5327S,SAN ROMAN DE LOS MONTES,CL,JUAN CARLOS I 0011,OD,OS,T,UR,Residencial,V,44713.85,13004.52,31709.33,44713.85,0.42,187.80,N,,50.00,1,1
2270402UK5327S0001FY,2270402UK5327S,SAN ROMAN DE LOS MONTES,CL,GRANADILLO 0019,OD,OS,T,UR,Residencial,V,37180.54,6225.15,30955.39,37180.54,0.42,156.16,N,,50.00,1,1
4917601UK5341N0001GL,4917601UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0050,OD,OS,T,UR,Residencial,V,60458.25,13657.08,46801.17,60458.25,0.42,253.92,N,,,0,0
2368615UK5326N0001JR,2368615UK5326N,SAN ROMAN DE LOS MONTES,CL,LAGAR 0003,OD,OS,T,UR,Residencial,V,31421.28,13582.17,17839.11,31421.28,0.42,131.97,N,,50.00,1,1
3632422UK5333S0001FA,3632422UK5333S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0201,OD,OS,T,UR,Residencial,V,86390.05,15141.51,71248.54,86390.05,0.42,362.84,N,,50.00,1,1
3722703UK5332S0001RJ,3722703UK5332S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S1 0046,OD,OS,T,UR,Residencial,V,67623.03,14354.69,53268.34,67623.03,0.42,284.02,N,,50.00,1,1
5025605UK5352N0001MJ,5025605UK5352N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0056,OD,OS,T,UR,Residencial,V,44586.70,17506.94,27079.76,44586.70,0.42,187.26,N,,50.00,1,1
4820946UK5342S0001PZ,4820946UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0010,OD,OS,T,UR,Residencial,V,25543.41,3196.46,22346.95,25543.41,0.42,107.28,N,,50.00,1,1
4520501UK5342S0001BZ,4520501UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SD 0015,OD,OS,T,UR,Residencial,V,88834.38,22982.42,65851.96,88834.38,0.42,373.10,N,,50.00,1,1
4820962UK5342S0001IZ,4820962UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0006,OD,OS,T,UR,Residencial,V,30563.03,5760.69,24802.34,30563.03,0.42,128.36,N,,50.00,1,1
4331410UK5343S0001AG,4331410UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0030,OD,OS,T,UR,Residencial,V,65979.57,15490.69,50488.88,65979.57,0.42,277.11,N,,50.00,1,1
4334914UK5343S0001DG,4334914UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0018,OD,OS,T,UR,Residencial,V,58192.62,14772.70,43419.92,58192.62,0.42,244.41,N,,50.00,1,1
4722447UK5342S0001JZ,4722447UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SC 0015,OD,OS,T,UR,Residencial,V,53147.59,16270.49,36877.10,53147.59,0.42,223.22,N,,50.00,1,1
3727805UK5332N0001TO,3727805UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0285,OD,OS,T,UR,Residencial,V,73125.56,15598.88,57526.68,73125.56,0.42,307.13,N,,50.00,1,1
4820941UK5342S0001AZ,4820941UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0015,OD,OS,T,UR,Residencial,V,25543.41,3196.46,22346.95,25543.41,0.42,107.28,N,,50.00,1,1
3525504UK5332N0001DO,3525504UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0304,OD,OS,T,UR,Residencial,V,89145.22,16769.29,72375.93,89145.22,0.42,374.41,N,,50.00,1,1
4248612UK5344N0001MQ,4248612UK5344N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0521,OD,OS,T,UR,Residencial,V,73069.37,9958.28,63111.09,73069.37,0.42,306.89,N,,,0,0
3937102UK5333N0001GE,3937102UK5333N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0285,OD,OS,T,UR,Residencial,V,68393.23,14777.62,53615.61,68393.23,0.42,287.25,N,,50.00,1,1
2671107UK5327S0001BY,2671107UK5327S,SAN ROMAN DE LOS MONTES,CL,TIBURCIO PULIDO 0018,OD,OS,T,UR,Residencial,V,189075.84,107049.23,82026.61,189075.84,0.42,794.12,N,,50.00,1,1
3853815UK5335S0001UX,3853815UK5335S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0244,OD,OS,T,UR,Residencial,V,82509.69,15244.79,67264.90,82509.69,0.42,346.54,N,,50.00,1,1
4624719UK5342S0002GX,4624719UK5342S,SAN ROMAN DE LOS MONTES,CL,ISLA MALLORCA 0017,02,01,C,UR,Residencial,V,25144.13,2880.33,22263.80,25144.13,0.42,105.61,N,,50.00,1,1
4624723UK5342S0001MZ,4624723UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR ALBORAN 0136,OD,OS,T,UR,Residencial,V,31977.23,14261.27,17715.96,31977.23,0.42,134.30,N,,50.00,1,1
3727816UK5332N0001IO,3727816UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0297,OD,OS,T,UR,Residencial,V,40318.06,13862.93,26455.13,40318.06,0.42,169.34,N,,50.00,1,1
3632423UK5333S0001MA,3632423UK5333S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0202,OD,OS,T,UR,Residencial,V,62024.04,15392.32,46631.72,62024.04,0.42,260.50,N,,50.00,1,1
4558424UK5345N0001GK,4558424UK5345N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0474,OD,OS,T,UR,Residencial,V,101825.64,14507.15,87318.49,101825.64,0.42,427.67,N,,50.00,1,1
2371610UK5327S0001KY,2371610UK5327S,SAN ROMAN DE LOS MONTES,CL,DR LOPEZ TIMONEDA 0004,OD,OS,T,UR,Residencial,V,23739.31,5035.91,18703.40,23739.31,0.42,99.71,S,100%,100.00,2,1
4452425UK5345S0001WE,4452425UK5345S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0400,OD,OS,T,UR,Residencial,V,88373.89,13063.46,75310.43,88373.89,0.42,371.17,N,,50.00,1,1
4334903UK5343S0001PG,4334903UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0269,OD,OS,T,UR,Residencial,V,68499.30,17506.94,50992.36,68499.30,0.42,287.70,N,,50.00,1,1
2470806UK5327S0010PS,2470806UK5327S,SAN ROMAN DE LOS MONTES,CL,TAHONA 0004,02,C,,UR,Residencial,V,25586.07,1172.98,24413.09,25586.07,0.42,107.46,N,,50.00,1,1
2266324UK5326N0001AR,2266324UK5326N,SAN ROMAN DE LOS MONTES,CR,SERRANILLOS 0026,OD,OS,T,UR,Residencial,V,48078.11,3398.45,44679.66,48078.11,0.42,201.93,N,,50.00,1,1
2266328UK5326N0001QR,2266328UK5326N,SAN ROMAN DE LOS MONTES,CR,SERRANILLOS 0018,OD,OS,T,UR,Residencial,V,57636.16,4285.38,53350.78,57636.16,0.42,242.07,N,,50.00,1,1
2266333UK5326N0001LR,2266333UK5326N,SAN ROMAN DE LOS MONTES,CR,SERRANILLOS 0008,OD,OS,T,UR,Residencial,V,46873.58,3503.83,43369.75,46873.58,0.42,196.87,N,,50.00,1,1
2473108UK5327S0001OY,2473108UK5327S,SAN ROMAN DE LOS MONTES,CL,HINOJOSA 0033,OD,OS,T,UR,Residencial,V,52766.99,6392.97,46374.02,52766.99,0.42,221.62,N,,50.00,1,1
5123936UK5352S0001IW,5123936UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SH 0054,OD,OS,T,UR,Residencial,V,84887.50,16059.72,68827.78,84887.50,0.42,356.53,N,,,0,0
5123903UK5352S0001XW,5123903UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0075,OD,OS,T,UR,Residencial,V,53073.98,17282.14,35791.84,53073.98,0.42,222.91,N,,50.00,1,1
4421134UK5342S0001EZ,4421134UK5342S,SAN ROMAN DE LOS MONTES,AV,PLAYA 0047,OD,OS,T,UR,Residencial,V,31719.46,2915.47,28803.99,31719.46,0.42,133.22,N,,50.00,1,1
4820938UK5342S0001AZ,4820938UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0001,00,1A,,UR,Residencial,V,60075.60,19653.15,40422.45,60075.60,0.42,252.32,N,,,0,0
3828601UK5332N0001RO,3828601UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S3 0157,OD,OS,T,UR,Residencial,V,37367.68,13026.93,24340.75,37367.68,0.42,156.94,N,,50.00,1,1
3156901UK5335N0001YF,3156901UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 6R 0115,OD,OS,T,UR,Residencial,V,89038.72,9768.60,79270.12,89038.72,0.42,373.96,N,,50.00,1,1
3557416UK5335N0001ZF,3557416UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0283,OD,OS,T,UR,Residencial,V,73265.38,14152.38,59113.00,73265.38,0.42,307.71,N,,50.00,1,1
4218806UK5341N0001FL,4218806UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SB 0017,OD,OS,T,UR,Residencial,V,65065.48,16832.51,48232.97,65065.48,0.42,273.28,N,,50.00,1,1
5123913UK5352S0001HW,5123913UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0065,OD,OS,T,UR,Residencial,V,53506.06,14654.68,38851.38,53506.06,0.42,224.73,N,,50.00,1,1
4428911UK5342N0001OD,4428911UK5342N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0076,OD,OS,T,UR,Residencial,V,125874.90,16080.80,109794.10,125874.90,0.42,528.67,N,,50.00,1,1
2471525UK5327S0001XY,2471525UK5327S,SAN ROMAN DE LOS MONTES,CL,VIRGEN DEL BUEN CAMINO 0030,OD,OS,T,UR,Residencial,V,33688.83,3906.81,29782.02,33688.83,0.42,141.49,N,,50.00,1,1
4520509UK5342S0001MZ,4520509UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SD 0048,OD,OS,T,UR,Residencial,V,63953.94,14261.27,49692.67,63953.94,0.42,268.61,N,,50.00,1,1
2370412UK5327S0001MY,2370412UK5327S,SAN ROMAN DE LOS MONTES,CL,CASTILLO 0014,OD,OS,T,UR,Residencial,V,104769.56,31332.74,73436.82,104769.56,0.42,440.03,N,,50.00,1,1
2571104UK5327S0001QY,2571104UK5327S,SAN ROMAN DE LOS MONTES,CL,TIBURCIO PULIDO 0007,OD,OS,T,UR,Residencial,V,50501.69,12348.82,38152.87,50501.69,0.42,212.11,N,,50.00,1,1
5421563UK5352S0001TW,5421563UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SH 0015,OD,OS,T,UR,Residencial,V,69314.22,21932.84,47381.38,69314.22,0.42,291.12,N,,50.00,1,1
2369301UK5326N0001ER,2369301UK5326N,SAN ROMAN DE LOS MONTES,CL,ERAS 0004,OD,OS,T,UR,Residencial,V,24246.40,11310.65,12935.75,24246.40,0.42,101.83,N,,50.00,1,1
