refcat,n_unidades,uso_dominante,es_mixta,valor_catastral_eur,valor_suelo_eur,valor_construccion_eur,cuota_ibi_eur,n_exentos,n_bonificados,habitantes_estimados,densidad_hab_por_unidad,via_referencia
3156915UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12595.27,12595.27,0.00,52.90,0,0,0,0,UR SERR PLAYA S 6R 0111
2266322UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8463.75,8463.75,0.00,35.55,0,0,0,0,CR SERRANILLOS 0028
3937106UK5333N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11798.52,11798.52,0.00,49.55,0,0,0,0,UR SERR PLAYA S5 0290
4624789UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,132476.43,132476.43,0.00,556.40,0,0,0,0,CL MAR ALBORAN 0100
5421565UK5352S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11275.53,11275.53,0.00,47.36,0,0,0,0,UR SERR PLAYA SJ 0092
3853803UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10632.66,10632.66,0.00,44.66,0,0,0,0,UR SERR PLAYA S 7R 0251
3818402UK5331N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,19626.12,19626.12,0.00,82.43,0,0,1.33,1.33,UR SERR PLAYA S1 0007
3547226UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12653.81,12653.81,0.00,53.15,0,0,0,0,UR SERR PLAYA S 6R 0096
4138716UK5343N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14323.70,14323.70,0.00,60.16,0,0,0,0,UR SERR PLAYA S5 0283
4152621UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,7105.53,7105.53,0.00,29.84,0,0,0.08,0.08,UR SERR PLAYA S 8R 0006
2568535UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,7460.80,7460.80,0.00,31.34,0,0,0,0,CL IGLESIA 0019
3727817UK5332N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13699.24,13699.24,0.00,57.54,0,0,0,0,UR SERR PLAYA S2 0296
3151301UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12600.86,12600.86,0.00,52.92,0,0,0,0,UR SERR PLAYA S 6R 0046
3247413UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12545.10,12545.10,0.00,52.69,0,0,0,0,UR SERR PLAYA S 6R 0069
4243121UK5344S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11301.72,11301.72,0.00,47.47,0,0,0,0,UR SERR PLAYA S 7R 0443
2469936UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,15214.07,15214.07,0.00,63.90,0,0,2.86,2.86,AV SERRANILLOS 0022
2270123UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,3986.54,3986.54,0.00,16.74,0,0,0.5,0.5,CL EL SILO 0019
4556411UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10169.88,10169.88,0.00,42.71,0,0,0,0,UR SERR PLAYA S 8R 0419
3957703UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,6108.06,6108.06,0.00,25.65,0,0,0,0,UR SERR PLAYA S 8R 0319
3748818UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9787.97,9787.97,0.00,41.11,0,0,0,0,UR SERR PLAYA S 6R 0163
2671111UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,32065.30,32065.30,0.00,134.67,0,0,0,0,CL HUERTAS 0005
3156918UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12280.25,12280.25,0.00,51.58,0,0,0,0,UR SERR PLAYA S 6R 0114
3247422UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12305.34,12305.34,0.00,51.68,0,0,0,0,UR SERR PLAYA S 6R 0020
3313502UK5331S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10725.22,10725.22,0.00,45.05,0,0,0,0,UR SERR PLAYA S2 0001
2270121UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,4691.85,4691.85,0.00,19.71,0,0,0,0,CL EL SILO 0021
2270122UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,4385.19,4385.19,0.00,18.42,0,0,0,0,CL EL SILO 0021
4915903UK5341N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9895.56,9895.56,0.00,41.56,0,0,0,0,UR SERR PLAYA SH 0045
4152601UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10741.40,10741.40,0.00,45.11,0,0,0,0,UR SERR PLAYA S 8R 0343
2956108UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12545.10,12545.10,0.00,52.69,0,0,0,0,UR SERR PLAYA S 6R 0045
5025604UK5352N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13398.15,13398.15,0.00,56.27,0,0,0,0,UR SERR PLAYA SI 0057
4228821UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12114.65,12114.65,0.00,50.88,0,0,1,1,UR SERR PLAYA S3 0138
4821304UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8129.21,8129.21,0.00,34.14,0,0,0,0,UR SERR PLAYA SD 0034
4819806UK5341N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13094.28,13094.28,0.00,55.00,0,0,0.75,0.75,UR SERR PLAYA S4 0007
4722411UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14431.87,14431.87,0.00,60.61,0,0,0,0,UR SERR PLAYA SC 0044
4556406UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9810.25,9810.25,0.00,41.20,0,0,0,0,UR SERR PLAYA S 8R 0414
2568511UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,16358.80,16358.80,0.00,68.71,0,0,0,0,AV SERRANILLOS 0019
4718701UK5341N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11833.65,11833.65,0.00,49.70,0,0,0,0,UR SERR PLAYA S4 0004
5421554UK5352S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11099.91,11099.91,0.00,46.62,0,0,0,0,UR SERR PLAYA SJ 0058
2266321UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,3629.70,3629.70,0.00,15.24,0,0,0,0,CR SERRANILLOS 0038
4520504UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9152.90,9152.90,0.00,38.44,0,0,0.11,0.11,UR SERR PLAYA SD 0018
4248603UK5344N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8948.84,8948.84,0.00,37.59,0,0,0,0,UR SERR PLAYA S 7R 0384
4334922UK5343S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,19221.88,19221.88,0.00,80.73,0,0,0,0,UR SERR PLAYA S5 0324
3724918UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9886.09,9886.09,0.00,41.52,0,0,0,0,UR SERR PLAYA S2 0250
2266318UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,7373.72,7373.72,0.00,30.97,0,0,0,0,CR SERRANILLOS 0038
3222431UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11790.71,11790.71,0.00,49.52,0,0,0,0,UR SERR PLAYA S2 0262
4629207UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12184.91,12184.91,0.00,51.18,0,0,0,0,UR SERR PLAYA S4 0043
3750903UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13451.12,13451.12,0.00,56.49,0,0,0,0,UR SERR PLAYA S 6R 0179
3252618UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13715.97,13715.97,0.00,57.61,0,0,0,0,UR SERR PLAYA S 6R 0101
3921111UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12899.15,12899.15,0.00,54.18,0,0,0,0,UR SERR PLAYA S1 0025
3357803UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10072.31,10072.31,0.00,42.30,0,0,1.5,1.5,UR SERR PLAYA S 7R 0197
2368620UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,2637.24,2637.24,0.00,11.08,0,0,1.07,1.07,CL VIOLETAS 0013
2368603UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8955.02,8955.02,0.00,37.61,0,0,0,0,CL ERAS 0007
2671102UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,29114.69,29114.69,0.00,122.28,0,0,0,0,CL HUERTAS 0005
3748804UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13016.23,13016.23,0.00,54.67,0,0,0,0,UR SERR PLAYA S 6R 0176
4519802UK5341N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,254575.55,254575.55,0.00,1069.22,0,0,0,0,UR SERR PLAYA DUPLES 0001
4331424UK5343S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11088.19,11088.19,0.00,46.57,0,0,0,0,UR SERR PLAYA S4 0095
4452426UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10300.90,10300.90,0.00,43.26,0,0,0,0,UR SERR PLAYA S 8R 0401
3557422UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11064.76,11064.76,0.00,46.47,0,0,0,0,UR SERR PLAYA S 7R 0289
4323906UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,15154.48,15154.48,0.00,63.65,0,0,0,0,UR SERR PLAYA SA 0019
4421164UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,599756.98,599756.98,0.00,2518.98,0,0,0,0,AV PLAYA 0051
5421566UK5352S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,22773.55,22773.55,0.00,95.65,0,0,0,0,UR SERR PLAYA SJ 0032
3552318UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8660.45,8660.45,0.00,36.37,0,0,0,0,UR SERR PLAYA S 7R 0173
3552319UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8606.92,8606.92,0.00,36.15,0,0,0,0,UR SERR PLAYA S 7R 0173
3552320UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8592.65,8592.65,0.00,36.09,0,0,0,0,UR SERR PLAYA S 7R 0173
3552321UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8574.80,8574.80,0.00,36.01,0,0,0,0,UR SERR PLAYA S 7R 0173
3552322UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8549.83,8549.83,0.00,35.91,0,0,0,0,UR SERR PLAYA S 7R 0173
3552315UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9681.01,9681.01,0.00,40.66,0,0,0,0,UR SERR PLAYA S 7R 0173
3552316UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9409.80,9409.80,0.00,39.52,0,0,0,0,UR SERR PLAYA S 7R 0173
3552317UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9081.52,9081.52,0.00,38.14,0,0,0,0,UR SERR PLAYA S 7R 0173
4820966UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,25165.48,25165.48,0.00,105.70,0,0,0,0,UR SERR PLAYA DUPLES 0003
3532314UK5333S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10463.72,10463.72,0.00,43.95,0,0,0,0,UR SERR PLAYA S2 0335
3532315UK5333S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10331.02,10331.02,0.00,43.39,0,0,0,0,UR SERR PLAYA S2 0334
3532316UK5333S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9772.90,9772.90,0.00,41.05,0,0,0,0,UR SERR PLAYA S2 0334
2857302UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,5636.92,5636.92,0.00,23.68,0,0,0,0,RD ENCINAS ( DE LAS) 0038
2857303UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,5575.60,5575.60,0.00,23.42,0,0,0,0,RD ENCINAS ( DE LAS) 0038
2857304UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,5575.60,5575.60,0.00,23.42,0,0,0,0,RD ENCINAS ( DE LAS) 0038
2857305UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,5575.60,5575.60,0.00,23.42,0,0,0,0,RD ENCINAS ( DE LAS) 0038
2857306UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,5575.60,5575.60,0.00,23.42,0,0,0,0,AV SAN ROMAN 0038
2857307UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11853.72,11853.72,0.00,49.79,0,0,0,0,AV SAN ROMAN 0038
4820967UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,41709.99,41709.99,0.00,175.18,0,0,0.41,0.41,0006
4820968UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,76776.10,76776.10,0.00,322.46,0,0,0.08,0.08,CL MAR CRISTAL 0006
3552304UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,123109.41,123109.41,0.00,517.06,1,1,0,0,UR REGUERONES 0211
3357823UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11050.83,11050.83,0.00,46.41,0,0,0,0,UR SERR PLAYA S 6R 0192
3543814UK5334S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14407.34,14407.34,0.00,60.51,0,0,0,0,UR SERR PLAYA S 6R 0004
2670112UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,56634.22,56634.22,0.00,237.86,0,0,0,0,CL HUERTAS 0018
3118807UK5331N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11779.01,11779.01,0.00,49.47,0,0,0,0,CL CABO DE SAN ROQUE 0216
3010901UK5331S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,60925.76,60925.76,0.00,255.89,0,0,0,0,UR REGADIOS DE SAN ROMAN 0027
4228812UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,7993.17,7993.17,0.00,33.57,0,0,1,1,UR SERR PLAYA S3 0109
2568508UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,16358.80,16358.80,0.00,68.71,0,0,0,0,CL HUERTAS 0018
3222424UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13937.31,13937.31,0.00,58.54,0,0,0,0,CL CABO DE SAN ROQUE 0205
2472611UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,6639.13,6639.13,0.00,27.88,0,0,1.5,1.5,CL VIÑAS LAS 0007
2568534UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,7460.80,7460.80,0.00,31.34,0,0,0,0,CL IGLESIA 0019
5218305UK5351N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14776.46,14776.46,0.00,62.06,0,0,0,0,UR SERR PLAYA SH 0011
4046504UK5344N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10509.99,10509.99,0.00,44.14,0,0,0,0,UR SERR PLAYA S 7R 0232
3937114UK5333N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,16134.67,16134.67,0.00,67.77,0,0,0,0,UR SERR PLAYA S5 0287
4049301UK5344N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,3550.52,3550.52,0.00,14.91,0,0,0,0,UR SERR PLAYA S 8R 0025
2568526UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,35976.37,35976.37,0.00,151.10,0,0,0.67,0.67,AV SERRANILLOS 0009
2370902UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,2262.11,2262.11,0.00,9.50,0,0,0,0,CL CASTILLO 0000
2068501UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,78770.77,78770.77,0.00,330.84,0,0,0,0,CR SERRANILLOS 0002
2752115UK5325S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,2632.94,2632.94,0.00,11.06,0,0,0,0,TN SECTOR 10 0131
2862106UK5326S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,224.28,224.28,0.00,0.94,1,0,0,0,TN SECTOR 10 0132
4719708UK5341N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13809.63,13809.63,0.00,58.00,0,0,0,0,UR SERR PLAYA SE 0046
4050604UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,5334.71,5334.71,0.00,22.41,0,0,0,0,UR SERR PLAYA S 8R 0020
4149106UK5344N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,3389.95,3389.95,0.00,14.24,0,0,0,0,UR SERR PLAYA S 8R 0014
4152619UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13631.22,13631.22,0.00,57.25,0,0,0,0,UR SERR PLAYA S 8R 0008
3727819UK5332N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,15845.85,15845.85,0.00,66.55,0,0,0,0,UR SERR PLAYA S2 0294
4228817UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10510.55,10510.55,0.00,44.14,0,0,0,0,UR SERR PLAYA S3 0121
3156903UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8678.41,8678.41,0.00,36.45,0,0,0,0,UR SERR PLAYA S 6R 0116
3543812UK5334S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13802.40,13802.40,0.00,57.97,0,0,8,8,UR SERR PLAYA S 6R 0002
2568524UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,57958.42,57958.42,0.00,243.43,0,0,0,0,AV SERRANILLOS 0009
3151304UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12341.58,12341.58,0.00,51.83,0,0,0,0,UR SERR PLAYA S 6R 0049
4026802UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12770.35,12770.35,0.00,53.64,0,0,0,0,UR SERR PLAYA S3 0170
2472610UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10579.69,10579.69,0.00,44.43,0,0,0,0,CL VIÑAS LAS 0009
2568504UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13598.88,13598.88,0.00,57.12,0,0,0,0,CL HUERTAS 0028
3222409UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12169.29,12169.29,0.00,51.11,0,0,0,0,UR SERR PLAYA S2 0226
3949401UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,7243.80,7243.80,0.00,30.42,0,0,0,0,UR SERR PLAYA S 8R 0001
4149107UK5344N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,2921.58,2921.58,0.00,12.27,0,0,0.07,0.07,UR SERR PLAYA S 8R 0013
3532309UK5333S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13180.15,13180.15,0.00,55.36,0,0,0,0,UR SERR PLAYA S2 0330
4918818UK5341N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,15335.14,15335.14,0.00,64.41,0,0,0.07,0.07,UR SERR PLAYA SG 0013
3744709UK5334S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10089.04,10089.04,0.00,42.37,0,0,0,0,UR SERR PLAYA S 6R 0079
2568515UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,22487.86,22487.86,0.00,94.45,0,0,0,0,AV SERRANILLOS 0015
3151303UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12550.67,12550.67,0.00,52.71,0,0,0,0,UR SERR PLAYA S 6R 0048
4046502UK5344N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10677.27,10677.27,0.00,44.84,0,0,0,0,UR SERR PLAYA S 7R 0234
2266313UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,2062.95,2062.95,0.00,8.66,0,0,2,2,CR SERRANILLOS 0028
3830502UK5333S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11318.47,11318.47,0.00,47.54,0,0,0,0,UR SERR PLAYA S3 0153
3853805UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10607.57,10607.57,0.00,44.55,0,0,0,0,UR SERR PLAYA S 7R 0253
2368618UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9413.83,9413.83,0.00,39.54,0,0,0.67,0.67,CL CAMINO 0004
2473303UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11898.33,11898.33,0.00,49.97,0,0,0,0,CR CASTILLO BAYUELA 0005
4127214UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10233.45,10233.45,0.00,42.98,0,0,0,0,UR SERR PLAYA S3 0102
4357113UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10710.72,10710.72,0.00,44.99,0,0,0,0,UR SERR PLAYA S 8R 0349
3557402UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8720.22,8720.22,0.00,36.62,0,0,5,5,UR SERR PLAYA S 7R 0296
3949601UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,4616.57,4616.57,0.00,19.39,0,0,0,0,UR SERR PLAYA S 8R 0018
4050603UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,3126.78,3126.78,0.00,13.13,0,0,0,0,UR SERR PLAYA S 8R 0021
4357105UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8552.95,8552.95,0.00,35.92,0,0,0,0,UR SERR PLAYA S 8R 0354
4334928UK5343S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14128.55,14128.55,0.00,59.34,0,0,0,0,UR SERR PLAYA S5 0330
4920605UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14793.17,14793.17,0.00,62.13,0,0,0.67,0.67,UR SERR PLAYA SE 0021
3547202UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9949.64,9949.64,0.00,41.79,0,0,6,6,UR SERR PLAYA S 6R 0139
5421539UK5352S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,96714.47,96714.47,0.00,406.20,0,0,0,0,UR SERR PLAYA SJ 0091
3222401UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,17196.27,17196.27,0.00,72.22,0,0,0,0,UR SERR PLAYA S2 0234
3615302UK5331N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,459198.88,459198.88,0.00,1928.64,0,0,1.33,1.33,UR SERRAN PLAYA II 0027
3857308UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8070.66,8070.66,0.00,33.90,0,0,0,0,UR SERR PLAYA S 8R 0300
3828607UK5332N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11501.90,11501.90,0.00,48.31,0,0,0,0,UR SERR PLAYA S3 0182
4152604UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12204.98,12204.98,0.00,51.26,0,0,0,0,UR SERR PLAYA S 8R 0364
3748815UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11770.09,11770.09,0.00,49.43,0,0,0,0,UR SERR PLAYA S 7R 0224
4243112UK5344S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13308.96,13308.96,0.00,55.90,0,0,0,0,UR SERR PLAYA S5 0253
4920601UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,16027.61,16027.61,0.00,67.32,0,0,0,0,UR SERR PLAYA SE 0025
5322410UK5352S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9604.51,9604.51,0.00,40.34,0,0,0,0,UR SERR PLAYA SJ 0084
2670115UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,1867.82,1867.82,0.00,7.84,0,0,0.04,0.04,CL HUERTAS 0024
3853808UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,7050.32,7050.32,0.00,29.61,0,0,0,0,UR SERR PLAYA S 8R 0311
2266319UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,83625.73,83625.73,0.00,351.23,0,0,0,0,CR SERRANILLOS 0040
4519501UK5341N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12976.65,12976.65,0.00,54.50,0,0,1.5,1.5,UR SERR PLAYA SD 0008
3552302UK5335S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11689.24,11689.24,0.00,49.09,0,0,0,0,UR SERR PLAYA S 7R 0210
